"Texto","Sarcasmo"
"Lleida oficialitza la seva sortida de l’acord climàtic de París","1"
"El fiscal general: “Procede amnistiar las conductas y levantar las medidas cautelares a los encausados del ‘procés”","0"
"Alec Baldwin será juzgado en julio por homicidio imprudente","0"
"Microsoft presenta en el E3 a tres nuevos niños que te van a patear el culo en todos los juegos online","1"
"Vecinos, preparen una derrama: el ascensor les va a salir por un pico","0"
"Rusia consigue cortar la comunicación de los satélites Starlink del ejército de Ucrania","0"
"Memoria de un 'outsider'","0"
"El ‘notario’ Petar convirtió en infierno el ‘Sea Paradise’","0"
"La Asociación Española de Pediatría recomienda comer tres piezas de Lego al día","1"
"Andalucía encaja como ""acicate"" ser penúltima en PIB per cápita y esgrime influencia de sequía","0"
"Qué emocionante es vivir una relación donde nunca hay altibajos... en los sueños.","1"
"¿Es tu casa una tarta?","1"
"Pasta de legumbres: mejor que la pasta pero no que las legumbres","0"
"La Fiscalía del tribunal penal de La Haya pide una orden de arresto contra Netanyahu, que queda pendiente ahora del televoto","1"
"Así ha transcurrido la primera ronda de contactos para una eventual investidura en Cataluña","0"
"Las centrales inspeccionarán las obras del trasvase Tajo-Segura","0"
"El falso relato de los usos e intensidades turísticos","0"
"Aparentemente, soy el único al que le importa cumplir con los plazos.","1"
"Las fotos de lo mejor de Andalucía se hacen documental","0"
"El Constitucional avala la reforma de la ley de la Comunidad de Madrid que permite las actividades de los vehículos VTC","0"
"El viajero que planeaba ir al pasado a matar a Hitler se ofrece a parar antes y encargarse de Putin","1"
"Expertos alertan de que usar diariamente desodorante 48 horas provoca «jet lag» en los sobacos","1"
"La Justicia colombiana procesa al expresidente Uribe por un delito de soborno de testigos","0"
"Andrés Rodríguez-Pose, geógrafo económico: “Europa lleva mucho tiempo viviendo por encima de sus posibilidades”","0"
"Suspende la ITV por copiar del coche de al lado","1"
"Mijas rider Martín Dockx triumphs in Spanish dressage","0"
"De la piscina a la vida: los beneficios socioemocionales de la natación para los niños","0"
"La falta de coordinación y medios agravó el golpe de la pandemia en España, según la evaluación de los expertos independientes","0"
"Antena 3 compra los derechos de la Segunda Venida de Cristo","1"
"La camarera pregunta a los comensales si están seguros de que no quieren tomar apuntes mientras ella explica el plato","1"
"Sí, está todo en un guardamuebles en el aeropuerto. Pero tranquilo, el alquiler del primer mes ya lo he pagado. Toma la llave.","0"
"El tiempo en Málaga, Andalucía. Seguimiento vaguada retrógrada, posición de la dana y probables precipitaciones.","0"
"Atresplayer: la casa de ‘Veneno’ y ‘La ruta’ cumple cinco años","0"
"El sur de China registra un quinto caso de gripe aviar H7N9","0"
"Trucos para que tu piso en Igualada no tenga celos de tu apartamento en Lloret","1"
"India inaugura la estatua más grande del mundo con un mensaje nacionalista","0"
" Este tío fuma mucha hierba. Es de mi sangre.","1"
"El televisor sin sonido de un bar reproduce un videoclip de Beyoncé con música de los Gemeliers que suena en la radio","1"
"La Policía detiene a una treintena de personas en Dublín tras una noche de saqueos","0"
"La Sevilla marroquí","0"
"Ah, claro, porque el amor siempre es como en los cuentos de hadas.","1"
"La plaga de la cebolla frita de bolsa","0"
"CBNK gana 23,4 millones tras la fusión de Banco Caminos y Bancofar","0"
"Las cuencas hidrográficas controlarán el desarrollo urbanístico","0"
"Marvel desvela un tráiler de Doctor Extraño en el que sólo consta el dinero que esperan ganar con la película","1"
"Feijóo y Junts cercan a Sánchez por la regeneración democrática y la financiación autonómica","0"
"Un funcionario logra experimentar un entorno real de trabajo gracias a unas gafas de realidad aumentada","1"
"¿Qué es el Test Event de triatlón que acogerá Málaga?","0"
"Cómo conseguir empanados finos y crujientes: una guía para cualquier alimento","0"
"«No viene nadie, es seguro», informa un bebé desde el carrito que sus padres han puesto en mitad de la carretera justo antes de cruzar","1"
"Bombay, capital del cine de India","0"
"Juega Carlsen, pero el foco es para Ding en una de las grandes citas del año","0"
"La Fiscalía del Supremo ya analiza la denuncia del PSOE a Abascal por un delito de odio","0"
"El español repatriado de Tailandia: «Si no me llegan a traer de vuelta a Euskadi, estaría muerto»","0"
"Diez trucos para acabar con las cucarachas y otros insectos que invaden tu casa","1"
"Barcelona reduce al mínimo las restricciones por sequía gracias a las lluvias de primavera","0"
"Marruecos devuelve a España 235 pelotas de goma que cruzaron ilegalmente la frontera","1"
"La Fiesta Nacional, escenario de la presentación en sociedad de la princesa de Asturias","0"
"Los jueces son más suaves que las juezas en los casos de delitos sexuales","0"
"La generosidad de las empresas se mide en la cesta de Navidad","0"
"La NASA reconoce que hizo creer a Pedro Duque que viajó al espacio","1"
"El dinosaurio: el pez de la tierra","1"
"Una receta pide pelar una cebolla como si todo el mundo tuviera habilidades propias de un súper chef","1"
"La desinformación como negocio","0"
"Una relación basada en el respeto mutuo siempre será más fuerte.","0"
"ERC sucumbe a las presiones del PSC para ampliar el aeropuerto del Prat y también para llamarlo “Aeropuerto Pedro Sánchez Viva España Coño Barcelona El Prat”, a fin de poder cerrar los presupuestos de la Generalitat","1"
"Los hospitales españoles detectan un súbito aumento de viajeros con enfermedades tropicales","0"
"La directora de la Biblioteca Nacional presentará Gran Hermano","1"
"Sánchez y Feijóo, a vueltas con las ‘cestas de fruta’ de Ayuso","0"
"Señora de Badajoz confunde a todos los negros con Morgan Freeman","1"
" Dios bendiga la terapia de pareja.","1"
"Alejandro Magno en Málaga","0"
"Descubren el lugar secreto al que van las señoras que salen a caminar","1"
"No sé si pasé el sarampión de pequeña, ¿debo vacunarme?","0"
"Probamos los mejores tapones para dormir y proteger los oídos del ruido","0"
"Duplantis vuelve a volar para establecer un nuevo récord","0"
"Tivoli celebrates 52 years, remembering its glorious past and looking towards an uncertain future","0"
"Detenido un profesor en Jaén por presunta agresión sexual a varias alumnas","0"
"Buenos Aires acogerá el espectáculo de Mongolia después de que España no pueda garantizar la seguridad del evento","1"
"Nemo, la victoria aplastante del primer ganador no binario en el Eurovisión más polémico","0"
"El coche sin conductor de Google será el nuevo presidente de la compañía","1"
"Por qué los precios de la vivienda no bajan aunque se venda menos","0"
"La necesidad de financiamiento para los países del sur ante la crisis climática","0"
"Pedro Sánchez informa de que está bien","1"
"La policía registra la oficina del asistente de un eurodiputado por posible espionaje para Rusia","0"
"Purina crea sacos de pienso con dónuts para los perros policía","1"
"Nada como un equipo que juega para empatar, ¡qué ambición!","1"
"Mariano Rajoy asegura que no conoce a Rita Barberá «ni a nadie del Partido Popular»","1"
"Ah, por nada.","0"
"El Virgen del Rocío, primer hospital español autorizado para usar piel humana artificial","0"
"¿Está habilitado tu hogar para acoger a 130 gatos de la calle?","1"
"La OMS se queja de que la mayoría de países han dejado de comunicar muertes por covid","0"
"Alteración del clima: alertan del comienzo del fenómeno de La Niña y sus consecuencias","0"
"Réquiem por un genio","0"
"Meloni trata de ganar apoyos para plantar cara en el reparto de altos cargos de la UE","0"
"Ah, sí, porque ser famoso significa que la privacidad es algo opcional.","1"
"La afición se cita en el aeropuerto este viernes para animar al Málaga antes de viajar a Tarragona","0"
"El tenebrismo de la Inquisición en 'Galileo Galilei'","0"
" Sabía a gusanos.","0"
"Cómo se puede aspirar el césped artificial","0"
"El Colegio de Geólogos publica una guía para actuar ante deslizamientos","0"
"Un adolescente brasileño mata a sus padres y hermana después de que le confiscaran el celular","0"
"Los mejores ruidos que hemos escuchado en casa por la noche este 2017","1"
"Los elementos del coche más sensibles a los cambios bruscos de temperatura","0"
"El presidente de Aragón rechaza la idea del PP catalán de trasvasar agua del Ebro en caso de sequía extrema","0"
"El terremoto ultra sacude Europa, pero los europeístas retienen la mayoría","0"
"Los cinco ladrones más activos de Barcelona, detenidos 112 veces en seis meses","0"
"Jiménez Losantos vuelve al comunismo","1"
"Ah, sí, un episodio de flashbacks cuando queremos avanzar en la historia.","1"
"Alley-oop entre Westbrook y Adams","0"
"La crisis entre la India y Canadá se agudiza: Nueva Delhi exige la retirada de 41 diplomáticos","0"
"Descubren un avión de Ryanair que viajaba gratis escondido en la bodega de un avión de Iberia","1"
"Previsión meteorológica: la Tierra es como un huevo con un imán","1"
"Hemos pintado de azul y rojo el mapa de Estados Unidos sin ningún tipo de criterio y ahora el país se ve así","1"
"Cómo lidiar con los vecinos durante una fiesta en casa","1"
"Pedro Sánchez, enfadado por los resultados en Madrid, prolonga el estado de alarma y decreta un confinamiento total de la población","1"
"Incapaz de arrancar su coche por el peso de todos los «flyers» de puticlubs chinos que le han puesto en el parabrisas","1"
"Los tuits más populares de 2016","1"
"Gritar tu contraseña todo el rato, el truco infalible para que no se te olvide","1"
"Cien años después, el Everest sigue guardando un secreto: esta es su historia","0"
"Muere abatido por una muñeca gigante al intentar cancelar su suscripción a Netflix","1"
"Una ‘Comedia’ más fiel: en verso, sin rima y sin ‘divina’","0"
"Características del iPhone 11","1"
"Oyente de toda la vida, sorprendida al comprobar que Iñaki Gabilondo es negro","1"
"Este artista sueña con materiales
de construcción","0"
"¿Qué están haciendo ahora mismo, mientras lees esto, los protagonistas de Salvados por la Campana?","1"
"Los jugadores del Barça siguen sin recordar cómo se llama el nuevo entrenador que les han puesto","1"
"El Supremo ve “indicios” de incompatibilidad en el nombramiento de Delgado como fiscal de Memoria","0"
"El sabio gurú que presenta los informativos de TVE recomienda buscar la sombra para combatir el calor","1"
"Cinco líderes mundiales en el campo de la endocrinología, Premio Princesa de Investigación","0"
"El Gobierno de Senegal disuelve por decreto el principal partido de la oposición","0"
"Desafíos reales del mundo digital","0"
"Un rescatador de gatos en China busca familias para adoptar a los felinos","0"
"Una pareja de oro para reescribir la historia del patinaje español","0"
"Marie Curie Sklodowska","0"
"Siete ideas de regalos para el Día de la Madre","1"
"Cinco preguntas y respuestas sobre las multas y accesos al eje restringido Carretería-Álamos","0"
"Ana Peleteiro: “En España hay racismo, y se ha visto”","0"
"El rugby es de Sudáfrica","0"
"La poeta rumana Ana Blandiana se alza con el Premio Princesa de Asturias de las Letras","0"
"Audiencias: Cuarto Milenio investigará por qué hace tanto calor","1"
"En la ‘morgue’ de The New York Times","0"
"Un mecánico muere aplastado por el coche que reparaba en Requena","0"
"El 90% de los aficionados al fútbol defendería una competición corrupta si su equipo la ganara","1"
"«Ferreras moderó la cena de Nochebuena en casa de mi tía Trini»","1"
" Mortizador XE.","0"
"Estados Unidos ataca con un dron a una milicia proiraní en Bagdad en medio de una fuerte tensión regional","0"
"Pensé que si Jake no quiere estar aquí, tal vez es porque tiene que ver con nosotros. Hemos estado peleando mucho.","0"
"Hetero curioso no para de curiosear","1"
"La Generalitat fa arribar a Felip VI un bolígraf amb l’estelada perquè signi els indults","1"
"Regreso de ‘La noche temática’ con dos reportajes dedicados a Martin Luther King y otras cuatro sugerencias para ver hoy en la televisión","0"
"Las hordas humorísticas
de Genghis Khan","0"
"Diez paradojas lógicas para volver loco a tu hombre en la cama","1"
"Cañizares tilda de ""viable"" y de ""totalmente legal"" el acuerdo con Policía Local","0"
"Andalucía impulsará un plan para avanzar en la conectividad en su futura Ley Digital","0"
