text,label
"El bolero es una exaltación absoluta del amor e implica una manera de cantar y de expresarse que no tiene verguenza del dolor, de la pasión y del desamor.",1
"""Hemos preparado una civilización global en la que los elementos más cruciales como el transporte, las comunica-ciones, y todas las demás industrias, la agricultura, la medicina, la educación, el ocio, la protección del medioam-biente, e incluso la institución democrática clave de las elecciones, dependen profundamente de la ciencia y la tecnología.",1
"La espalda, el cuello, la pelvis y toda la espina dorsal son zonas claves para mantener una postura saludable.",1
Conste que para mí tiene un aspecto muy positivo esta manía.,0
Nunca me hubiera fijado en ellos a no ser por el niño.,0
"Esa actitud es la misma que mantiene la Sociedad General de Autores y Editores (SGAE) con respecto a las Tecnologías de la Información y el Conocimiento, con el canon digital y los derechos de autor.",1
"Se trata de discursos elaborados a partir de una supuesta diferencia cultural que los significa de extraños, distantes y amenazadores para las sociedades de llegada.",1
-¿Está subvencionado?,0
"Si en vez de contar las muertes por causas bélicas se compara el declinar de las tasas de homicidio en el tiempo, la impresión de mejora resulta innega-ble.",1
"Todas las celebraciones que se hacen esa noche tienen en común prácticas purificadoras relacionadas con el agua o el fuego, y tienen su origen en ritos ancestrales.",1
Un escultor cuya casa-taller se convirtió en museo es Luis Perlotti (1890-1969).,1
Lo mejor es que me siento más relajada y disfruto mucho de la relación con mis hios.,0
"Generar aliados, y no enemigos, confianza y reputación, no recelo y descrédito es más rentable que lo contrario en el medio y largo plazo.",1
"Aunque las calificaciones académicas y el desempeño laboral siguen siendo primordiales, las tendencias evidencian que las cualidades personales de los aspirantes cada vez toman mayor fuerza en la selección de personal.",1
"Queda igualmente prohibido el subarriendo o la cesión de la vivienda, y la colocación de cualquier elemento que modifiquen la uniformidad o la estética del edificio.",1
"La derrota de ayer del Real Madrid ante el Barcelona, al margen de apretar de nuevo la Liga y dejarla apasionante en las nueve jornadas que quedan, acaba con muchas malas rachas del conjunto madridista en los últimos cinco meses.",1
"Esta labor, acompañada por la investigación, la difusión y la crítica, amplifica el pensamiento reflexivo sobre el arte contemporáneo.",1
Se quiere también realizar un análisis que permita valorar el debate existente alrededor de esta propuesta de vinculación entre inmigración y cooperación al desarrollo.,1
"En Tokio las mesas se empiezan a deslizar, los edificios se tambalean como flanes, la gente se marea y pierde el equilibrio.",0
"El tronco forma una línea recta, desde las muñecas hasta las caderas.",1
"La sorpresa de encontrar trabajo enseguida se explica por los alumnos que le han tocado: un grupo de chicos difíciles, cada uno de los cuales es un problema social en si mismo.",1
La mayor flexibilidad de los soportes tecnológicos permite visualizar lo que viene con menores márgenes de error que en el pasado.,1
-¿No se podría especular con obra actual con valores estéticos?,0
"Es más, se observó que es un resultado similar al que se obtiene cuando la persona está realizando ejercicios aeróbicos.",0
Él está convencido de que todo el mundo puede hacerse rico.,0
"Para evitar o reflejar este poder, utilizaron algo en contra.",0
"En un viaje de negocios a Estocolmo, la compañía aérea Airtorp perdió mi equipaje.",1
"En el siglo XX, las ciudades experimentan un desarrollo vertiginoso.",1
Puedes escoger disciplinas que te proporcionen estos beneficios como el pilates o el voga.,0
"los puentes o similares, así como los aparatos ortopédicos dentofaciales, se reembolsan hasta un máximo de 600 € por persona asegurada en cada periodo de doce meses consecutivos.",1
"Dependía, únicamente, de lo que ella dijera.",0
"Con el paso de los años, te gustaría no tener que viajar tanto y pasar más días en tu casa.",0
"La película es una sátira del modo de ser y estilo de vida de los jóvenes adinerados mexicanos, llamados ""fresas"" o ""pipis*.",1
"A 60 km de distancia, se encuentra el Parque Nacional de Doñana, declarado Patrimonio Nacional por la UNESCO, especialmente atractivo para quienes van a Andalucía a descubrir su naturaleza.",1
"El deportista ha de mantener un comportamiento correcto con el personal de las instalaciones donde esté entrenando, tanto en las instalaciones permanentes como en las ocasionales.",1
"Por eso nadie se atrevió a tocar los manuscritos (书稿), y los diez gruesos volúmenes, dos por cada libro, encuadernados, siguieron colocados en las estanterías de su despacho hasta que a Jorge se le ocurrió (68) hojear el primero un día de Navidad, mientras se aburría después de comer en casa de su abuela con toda la familia.",1
"En caso de emergencia o incapacidad, el transporte especial del asegurado, incluido el costo de la persona acompanante, quedará cubierto hasta un máximo de 7 500 €.",1
Te apoyas en el empeine.,0
"El hombre prehistórico basaba su subsistencia en la caza y la recolección de alimentos como bayas, raíces, etc., y su actividad cotidiana se desarrollaba en competencia directa con multitud de especies de depredadores que amenazaban su vida y de las que tenía que defenderse.",1
"Sus edificios, con preciosas fachadas renacentistas y barrocas, no tienen más de dos pisos y en ellos predominan los colores pastel, una de las características por las que se reconoce inmediatamente la ciudad.",1
"El tradicional: ""No hay nada como leer la prensa escrita.",0
La comunicación táctil es un tipo de comunicación muy utilizada en la cultura española.,1
"La autora parte de la constatación de que no solo ninguno de sus colegas tiene tiempo para nada, sino de que ha habido un cambio social en la percepción del ocio y del trabajo.",1
"La generación de ingleses que mejor ha vivido en la historia, los nacidos después de la Segunda Guerra Mundial y hasta 1973, año de ingreso del Reino Unido en la Unión Europea, es la que ha decidido que el país abandone la UE.",1
"La autoridad paterna es menos rígida y la madre, que trabaja muchas veces fuera del hogar, adquiere más poder de decisión, pero también aumentan sus responsabilidades, ya que generalmente sigue encargándose del trabajo doméstico.",1
"La mayor parte de esta grasa procedía del consumo de aceite de oliva y de aceitunas y, el resto, de cereales, verduras y pescado generalmente azul, con algo de carne.",1
La esencia misma del contenido va cambiando: más que buscar una verdad común -una foto del mundo a las 04:00 de la mañana- el contenido se vuelve líquido.,1
"Estas superficies son el paraso para una gran 35 mayoría de las adolescentes, pues allí encuentran ropa a la última moda y a un precio muy razonable.",1
"Una vez sabemos qué preposición necesitamos, lo ideal es recordarlo, pero hay tantos casos, que es fácil confundirse.",0
"Sobre las metas, las dificultades salvadas y las que quedan por delante, se discutirá los próximos tres días en Buenos Aires en el Congreso Iberoamericano de Educación, en el que participarán más de 3000 personas.",1
"En estos tiempos es diferente; de hecho, ser soltero está de moda.",1
"sabían realizar estas actividades de forma natural, y que no se requería ni capacitación ni preparación para ello.",0
"Otra de las dificultades que determinaba el trabajo de estas mujeres era que al tratarse de tareas domésticas existía el prejuicio de que ellas, por el hecho de ser mujeres.",1
"Pero la verdadera lectura de esa cifra debe ser de admiración y de entusiasmo pues ella quiere decir que los inmigrantes de origen latinoamericano han producido el último año, para Estados Unidos, una riqueza cuatro o cinco veces mayor, que se ha quedado aquí y servido para incrementar la renta nacional.",1
"No son las ideas, la conducta, las hazañas intelectuales las que hacen que un individuo sobresalga y gane el respeto de sus contemporáneos y se convierta en un modelo para los jóvenes, sino las personas más aptas para ocupar las primeras páginas de la información, sea por los millones que gastan en fiestas o los escándalos que protagonizan.",1
No creemos en los horarios.,0
Los medios electrónicos llevan la ventaja.,0
"Si tienes compañeros de clase que son buenos bailarines, inspirate en ellos.",1
El edificio imponía cierto respeto.,0
"Aquí tienen cabida, desde bandas municipales, sinfónicas y militares, hasta conjuntos de cámara y, como no, transcripciones de música sinfónica en arreglo para este tipo de formaciones.",1
"Sin embargo, el hecho de que cada vez haya más gente que los lleva hace que se estén convirtiendo en simplemente una moda.",1
"Son, muchas veces, signos de inseguridad, aunque la moda también ayude».",0
"He realizado cursos de psicología infantil, por lo que entre mis tareas también se incluye la de organizar juegos, entretenimientos y actividades que favorecen la socialización y la motricidad de los niños.",1
"En fin, hablamos a menudo de la importancia de ganarse la vida y nos referimos siempre a lo económico.",1
"Se estima que, entre 1500 y 1800, la América hispana produjo más del ochenta por ciento de toda la plata del mundo.",1
Hoy un mayor número de esos ciudadanos pueden ser parte del panorama informativo de manera rápida y pueden ser “vistos” por todo Chile gracias a la Red.,1
"Allí entraba Ivo a buscarlos, y allí volvía a dejarlos, al terminar la clase.",0
"Por el contrario, en la actualidad se considera que el mejor lugar para los menores de 18 años es la escuela secundaria.",1
La ciudad se divide en barrios claramente diferenciados.,0
Los alumnos son los encargados de valorar su propio esfuerzo y su proceso de enseñanza-aprendizaje.,1
"Y lo comparte con el mundo en un lib Padre rico, padre pobre, superventas en su país durante casi seis añ donde ha resistido entre los cinco títulos más vendidos.",1
