title,url,ingredients,steps,uuid
"Crema de champiñones, puerros y patatas",https://www.recetasgratis.net/receta-de-crema-de-champinones-puerros-y-patatas-8559.html,400 gr. de champiñones 2 Patatas medianas 2 Puerros mediano. 30 gr. de mantequilla Un chorrito de zumo de limón 1 Vaso de nata (de los de vino tinto) 3 Cucharadas soperas de aceite Agua pimienta,"1 Separamos las cabezas de los pedúnculos de los champiñones y lavamos todo muy bien. 2 En un cazo ponemos la mantequilla a calentar y echamos los champiñones, los rociamos con un chorrito de limón y los salamos ligeramente. 3 Dejamos que se hagan unos seis minutos a fuego muy suave. 4 Sacamos la mitad de las cabezas y las cortamos por la mitad, las reservamos con su jugo. 5 Aparte, pelamos, lavamos y cortamos las patatas y lavamos y cortamos los puerros en trozos de 3 cm. de largo. 6 En una cacerola ponemos el aceite a calentar y cuando esté caliente echamos los puerros y las patatas, ambos mezclados, dando vueltas con una cuchara de madera durante 5 minutos. 7 Los rociamos con agua, que justo los cubra, salamos y cocemos durante 25 minutos aprox. 8 Cuando estén templados pasamos por la batidora con todos los champiñones, excepto las cabezas que hemos cortado en láminas. 9 Añadimos las láminas con su jugo junto con la nata al puré, añadimos pimienta al gusto y rectificamos de sal y servimos bien caliente.",9ede1b45-e527-42e5-9f7e-289dda1c5e79
Mazamorra de tocosh,https://www.recetasgratis.net/receta-de-mazamorra-de-tocosh-24601.html,1/2 kilo de harina de TOCOSH azúcar al gusto agua canela clavo de olor al gusto.,"1 Se hace hervir el agua conjuntamente con la canela, clavo de olor y las cáscaras de naranja, se agrega la harina diluida del TOCOSH y se agrega el azúcar, se remueve constantemente hasta que este a punto. 2 Se deja enfriar y se sirve. 3 Rodolfo TAFUR Zevallos.",3ba566e7-1053-4c55-a051-20644b926da7
Pie de manzana y queso crema,https://www.recetasgratis.net/receta-de-pie-de-manzana-y-queso-crema-58369.html,350 gramos de Masa quebrada 200 gramos de Queso crema 1 Huevo 120 gramos de Azúcar 1 cucharadita de Extracto de vainilla 2 Manzanas medianas 40 gramos de Azúcar 30 gramos de Almendras fileteadas 30 gramos de Arándanos 1 cucharadita de Canela 1 pizca de Sal,"1 El primer paso para elaborar el pie de manzana y queso crema será alistar y pesar todos los ingredientes que vamos a utilizar. 2 Para la base: precalienta el horno a 200ºC. En una superficie de trabajo limpia estira la masa quebrada. 3 Extiende la masa sobre un molde para tartas previamente engrasado y enharinado. Pincha toda la superficie con un tenedor y hornea durante 10 minutos. Cuando pase el tiempo retira del horno y deja que se enfríe un poco. 4 Transcurrido el tiempo de reposo, ya puedes preparar el relleno de la tarta de manzana. Para ello, bate el queso, los huevos, la vainilla y el azúcar. Vierte esta preparación sobre la base de masa quebrada. 5 Para la cobertura del pie de manzana: pela las manzanas y córtalas en rebanadas. Mezcla en un bol, junto con los arándanos, las almendra fileteadas, el azúcar y la canela. 6 Mezcla con una cuchara para que quede todo bien integrado y vierte esta preparación por encima de la crema anterior. Hornea el pie de manzana y queso crema durante 15 minutos a 200ºC y, después, otros 45 minutos a 180ºC. 7 Retira la tarta del horno y dejar enfriar. Refrigera el pie de manzana y queso crema hasta el momento de servir, y verás que de este modo sabe mucho más rico. No olvides compartir una foto con nosotros si preparas esta receta, y si tienes alguna opinión, sugerencia, o piensas que podríamos mejorarla, por favor escríbenos tus comentarios.",fe3673ba-2eaa-4b73-99c1-f3628901ddd8
Aborrajados de Platáno Maduro,https://www.mycolombianrecipes.com/es/aborrajados-de-platano-maduro/,2 plátanos grandes muy maduros Aceite vegetal para freír 8 rebanadas de queso mozzarella 2 pulgadas de espesor 2 huevos 4 cucharadas de harina para todo uso 2 cucharada de azúcar 2 cucharadas de leche Una pizca de sal,"Pelar los plátanos y cortarlos s en 8 trozos Llene una olla grande con un tercio de aceite vegetal y calentar a 360 °F. Añadir los trozos de plátano en el aceite caliente y se fríen unos 3 minutos o hasta que estuén doradas. Mientras tanto, preparar la masa: mezclar la harina, el azúcar y la sal en una taza pequeña. Añadir los huevos poco a poco, agregue la leche para hacer una masa suave. Cubra con papel plástico y dejar al lado por un rato. Retire los plátanos con una espumadera y escurrir sobre papel de cocina. Coloque los trozos de pluátano en trozos de papel parafinado o pluástico y se aplanan hasta ½ pulgada de espesor. Coloca 1 rebanada de queso en el centro de una tortica de plátano y cubrir con otra tortica, como para hacer un sanduche, y presione los bordes del sanduche de plátano para encerrar el queso por completo. Sumerja el aborrajado en la masa y ponerlos en el aceite.Freír durante 1 minuto por cada lado o hasta que estén dorados. Retirar con una espumadera y escurrir sobre toallas de papel. Sirva caliente.",c2bedfad-5dbb-4e16-bcc7-0850ba5958ba
Arroz con pulpo,https://www.recetasgratis.net/receta-de-arroz-con-pulpo-26614.html,(4 Personas) 4 cucharadas aceite 4 cebollas pequeñas y tiernas 2 tomate 1/2 pimentón 1 cucharada pimiento rojo 2 cucharadas grandes arroz 2kg. pulpo,"1 Se pone a cocer el pulpo. 2 Una vez cocido, en una cazuela de barro con aceite se rehogan las cebollas picadas, el pimiento y los tomates y el pulpo troceado, removiendo continuamente para que no se pegue. 3 Una vez dorado, se agrega una cucharada de agua de cocer el pulpo y se deja todo en el fuego durante unos minutos, agregándole más agua si fuera necesario. 4 Cuando está todo a punto, se añaden los dos cucharones rasos de arroz. 5 Se deja rehogar unos minutos y se agregan a continuación 10 cucharones de agua aproximadamente. 6 Se sala a gusto y se deja hervir durante 20 minutos. 7 Se sirve bien caliente.",9faa2571-7b97-47f4-9820-4713355b889b
Carrilleras de cerdo en salsa con patatas,https://www.recetasgratis.net/receta-de-carrilleras-de-cerdo-en-salsa-con-patatas-63354.html,1 kg de carrillada de cerdo 1 cebolla mediana 2 puerros 4 dientes de ajo 3 zanahorias 2 patatas medianas 1 vaso de vino dulce de Málaga 2 vasos de vino blanco 1 litro de agua 1 ramita de canela 2 clavos de olor 2 hojas de laurel Sal y pimienta Aceite de oliva virgen extra,"1 Cubrimos la cacerola con aceite de oliva virgen extra y esperamos a que se caliente para empezar a prepara la receta de carrilleras de cerdo con patatas. 2 Mientras tanto, pelamos la cebolla, puerros, ajo y zanahorias, y cortamos los ingredientes en trozos grandes, ya que se pasará por la licuadora más adelante. 3 Una vez que el aceite esté caliente, echamos las carrilleras a la cacerola, les ponemos sal y pimienta al gusto, y las sellamos. Una vez selladas, las reservamos en un plato. 4 Seguidamente, echamos las verduras en la cacerola, donde previamente hemos sellado las carrilladas, y bajamos el fuego (al 3, en vitro de 1 a 9 ) para despegar la carne que se haya pegado, y que hará las veces de pastilla de carne. Una vez limpia la base, subimos el fuego y rehogamos. 5 Una vez que las verduras están sofritas, añadimos el vaso de vino dulce de Málaga (Pedro Ximénez) y los dos vasos de vino blanco. Cuando se haya evaporado el alcohol, vertemos todo en el vaso de la licuadora y lo molemos para obtener una salsa. 6 Después, vertemos la salsa en la cacerola, echamos las carrilladas, el litro de agua o la cantidad necesaria hasta cubrir las mismas, sal al gusto, la rama de canela, los dos clavos y las dos hojas de laurel y esperamos a que las carrilladas estén tiernas (cosa que podemos comprobar con un palillo o con un cuchillo). 7 Mientras se hacen las carrilladas, ponemos aceite de oliva virgen extra en otra sartén, pelamos las patatas y las cortamos al estilo puente nuevo, que son más gordas de lo normal. Ponemos la vitro al 3 (en una escala de 1 a 9 ) y echamos las patatas una vez que el aceite esté caliente. Iremos comprobando con la ayuda de un palillo que las papas estén tiernas, y es en ese momento cuando subiremos el fuego. 8 Una vez que tenemos la carrillada tierna y las papas hechas, procedemos a emplatar. Y solo toca disfrutar de tan maravilloso plato de carrilleras de cerdo en salsa con patatas, que podemos acompañar con una buena ensalada verde.",3e1a99f3-615d-4888-900d-6d9ecabb9682
Gnocchi alla sarda,https://www.recetas.com/gnocchi-alla-sarda.html,"800 gr. de ñoquis 50 gr. de panceta 1 cebolla mediana 1 diente de ajo, 1/2 kg. de tomates Albahaca Queso rallado Aceite de oliva Sal Pimienta "," Gnocchi alla sarda Caliente 4 cdas. de aceite, preferiblemente de oliva; agregue la panceta y la cebolla picadas, el diente de ajo entero y algunas hojas de albahaca. Deje que todo esto tome color, retire el ajo y añada los tomates pelados y picados, sin semillas, sal y pimienta. Cueza la salsa suavemente durante media hora. Caliente una buena cantidad de agua, con un puñado de sal gruesa y cuando hierva eche los ñoquis. Cuézalos sin dejarlos ablandar, escúrralos y aderécelos con la salsa y una buena cantidad de queso rallado picante.",bc3188e3-fba6-407d-8158-6c2bda37b593
MARQUESINAS,https://www.recetasgratis.net/receta-de-marquesinas-47034.html,"5 cubiletes de azúcar ralladura de medio limón 300 grs de almendras tostadas 5 huevos moldes de papel de trufas, o madalenas pequeños.","1 Ponemos el azúcar en el vaso y lo glaseamos, vel 5-7-9, progresivamente. Incorporamos la ralladura del limón, y las almendras, y volvemos a triturar vel 5-7-9. Incorporamos el primer huevo, con la máquina parada, y le ponemos vel. 6. Iremos echando el resto de huevos uno a uno, con la máquina en vel 6. Al acabar, precalentamos el horno a 250 º y vamos vertiendo la masa en las cápsulas de papel, que pondremos sobre la bandeja de horno. Bajamos el horno a unos 180º e introducimos las marquesinas unos 120-12 minutos, hasta que se vean doraditas. Espero que os gusten, estan deliciosas.",600c096a-708d-452d-b5fb-0e355857f01f
La original Tortilla a la Romana,https://www.recetasgratis.net/receta-de-la-original-tortilla-a-la-romana-50556.html,3 Huevos camperos grandes 1 Tomate Carrito-mini madurito 4 cucharadas de Aceite de oliva 75 gr de Jamón Carrito-mini en lonchas 2 Hojas de Albahaca Pimienta negra Sal Un diente de ajo bien picado 50 gr de Queso Rallado,"1 En una sartén con dos cucharadas de aceite se echa el ajo picado, antes de que comience a tomar color eche rel tomate y el jamón, rehogar un poco, agregar la albahaca picada y retírar del fuego dejándolo enfriar. 2 Batir los huevos y sazonar con sal y pimienta y añadir el queso, mezclar bien. 3 Poner nuevamente la sartén al fuego con otras dos o tres cucharadas de aceite y echar en ella la mezcla, bajar el fuego para que pueda cocinarse bien. 4 Voltear hasta quedar dorada por ambos lados.",d3670006-8233-46c4-b3a1-6b7d2a234c2f
Duraznos al vino,https://www.recetasgratis.net/receta-de-duraznos-al-vino-56895.html,1 unidad de Duraznos 50 gramos de Azúcar (¼ taza) 80 gramos de Vino blanco,"1 Antes de realizar esta receta de duraznos al vino, el primer paso es alistar todos los ingredientes. 2 Lavar muy bien y cortar el durazno (retirando la semilla), en medialunas delgadas. 3 En una sartén añadir el vino blanco y el azúcar, cocinar a fuego bajo hasta que el azúcar esté completamente derretido. 4 Es momento de agregar los duraznos y cocinar a fuego bajo, durante 12 minutos aproximadamente. 5 Finalmente servir los duraznos al vino, que deben estar blandos, y cubrir con el almíbar de vino. Puedes decorar con nata montada si deseas. Si te ha gustado esta receta, tienes algún comentario o inquietud, danos tu opinión.",687d4451-e6cb-4e21-9b19-4e79e003b51b
Tarta de fresa con queso crema,https://www.recetasgratis.net/receta-de-tarta-de-fresa-con-queso-crema-60324.html,1¼ tazas de Harina de trigo (175 gramos) 3 piezas de Huevo ¼ taza de Azúcar (50 gramos) 1 cucharadita de Vainilla 75 gramos de Mantequilla (⅓ taza) ½ cucharadita de Sal ½ taza de Mermelada de fresa 250 gramos de Queso crema ¼ cucharadita de Canela en polvo,"1 En la siguiente imagen podrás observar los ingredientes que necesitaremos para la preparación de esta deliciosa tarta de fresa con queso crema.Si te animas, puedes seguir este mismo procedimiento con otro tipo de frutas, como frutos del bosque o melocotones para hacer otras creaciones. 2 Vamos a comenzar preparando la base de nuestra tarta, para esto tomamos los ingredientes de la masa para la base, los colocamos en la licuadora, o si tienen una batidora también nos sirve, e integramos. 3 En una superficie limpia y lisa colocamos la mezcla obtenida, añadimos un poco de harina y con nuestras manos amasamos hasta obtener una masa con consistencia semi-solida, como la que observamos en la siguiente imagen. 4 Ahora con ayuda de un rodillo estiramos nuestra masa hasta que tenga un aproximado de 3 milímetros de ancho. 5 Por otro lado tomamos el molde donde horneáramos nuestra tarta y lo engrasamos con mantequilla, procurando repasar bien toda la superficie y los bordes, de esta forma nos aseguramos que nuestra tarta de fresa no se pegue y se desmolde con facilidad. 6 Regresando a nuestra masa, la tomamos y la colocamos sobre el molde que hace un instante engrasamos. Acomodamos la masa en la base del molde, dándole forma y retirando el exceso. 7 Ahora llevamos a hornear la base por 20 minutos a 180°C. Debemos cuidarla y vigilar que se tueste, así que si vemos que se comienza a dorar de más, la retiramos del horno, sobre todo de las orillas. 8 Mientras tanto nos ponemos a preparar el relleno de queso de nuestra rica tarta de fresa. Para esto colocamos en la licuadora el queso crema, los huevos, la canela, la vainilla, el azúcar y la sal, entonces procedemos a licuar hasta obtener una mezcla homogénea. 9 Una vez horneada la base retiramos del horno y colocamos en el fondo de la base la mermelada de fresa, esparciéndola por todo la base para que la cubra muy bien. 10 Ahora añadimos el relleno que acabamos de licuar sobre la mermelada, dejamos que se acomode muy bien. 11 Y nuevamente llevamos a hornear, ahora por 45 minutos a 180°C.Si así lo deseas puedes hacer algún diseño con tu tarta, yo por ejemplo, con la masa que me sobró hice unas tiras las cuales coloque sobre mi tarta en forma cruzada. Queda lindísimo, así que usa tu imaginación. 12 Pasado este tiempo retiramos del horno, verificamos que esté bien cocida nuestra tarta de fresa con queso crema y decoramos con algunas fresas frescas y limpias a la hora de servir.Y ¡LISTO! puedes disfrutar de este increíble postre.",acf0855c-08c8-44ab-818f-9e532e011ab8
